station,valid,lon,lat,tmpf,relh,sped,p01m,vsby
NYC,2018-02-04 17:51,-73.9693,40.7790,41.00,92.52,3.45,2.03,2.50
NYC,2018-02-04 18:03,-73.9693,40.7790,42.10,91.84,4.60,0.51,3.00
NYC,2018-02-04 18:51,-73.9693,40.7790,45.00,92.65,3.45,3.05,3.00
NYC,2018-02-04 19:22,-73.9693,40.7790,45.00,96.63,6.90,2.29,2.00
NYC,2018-02-04 19:35,-73.9693,40.7790,46.00,93.03,9.20,4.06,1.75
NYC,2018-02-04 19:51,-73.9693,40.7790,45.00,96.63,4.60,5.59,3.00
NYC,2018-02-04 20:04,-73.9693,40.7790,46.00,93.03,0.00,0.76,1.75
NYC,2018-02-04 20:51,-73.9693,40.7790,44.10,95.88,5.75,4.57,3.00
NYC,2018-02-04 20:58,-73.9693,40.7790,45.00,92.65,5.75,0.51,2.00
NYC,2018-02-04 21:22,-73.9693,40.7790,46.00,96.28,0.00,2.29,3.00
NYC,2018-02-04 21:31,-73.9693,40.7790,46.00,96.28,3.45,3.05,2.50
NYC,2018-02-04 21:42,-73.9693,40.7790,46.00,96.28,4.60,4.06,1.50
NYC,2018-02-04 21:49,-73.9693,40.7790,44.60,100.00,3.45,4.57,0.75
NYC,2018-02-04 21:51,-73.9693,40.7790,45.00,96.63,4.60,4.83,0.75
NYC,2018-02-04 22:06,-73.9693,40.7790,43.00,96.60,3.45,1.27,1.00
NYC,2018-02-04 22:14,-73.9693,40.7790,42.10,95.84,0.00,2.29,1.00
NYC,2018-02-04 22:21,-73.9693,40.7790,41.00,95.82,8.05,2.79,1.50
NYC,2018-02-04 22:28,-73.9693,40.7790,39.00,92.45,8.05,2.79,3.00
NYC,2018-02-04 22:44,-73.9693,40.7790,39.00,100.00,0.00,3.05,2.50
NYC,2018-02-04 22:51,-73.9693,40.7790,39.90,96.55,5.75,3.05,2.00
NYC,2018-02-04 23:14,-73.9693,40.7790,41.00,92.52,4.60,0.25,4.00
NYC,2018-02-04 23:51,-73.9693,40.7790,39.90,92.48,6.90,0.25,3.00
NYC,2018-02-05 00:11,-73.9693,40.7790,39.90,96.55,0.00,0.25,7.00
NYC,2018-02-05 00:51,-73.9693,40.7790,39.90,92.48,4.60,0.25,10.00
NYC,2018-02-05 01:51,-73.9693,40.7790,39.00,88.87,9.20,0.00,10.00
NYC,2018-02-05 02:36,-73.9693,40.7790,39.00,85.76,6.90,0.00,10.00
NYC,2018-02-05 02:51,-73.9693,40.7790,39.00,85.76,5.75,0.00,10.00
NYC,2018-02-05 03:51,-73.9693,40.7790,37.90,85.69,8.05,0.00,10.00
NYC,2018-02-05 04:20,-73.9693,40.7790,37.90,null,null,0.00,10.00
NYC,2018-02-05 04:35,-73.9693,40.7790,37.90,85.69,5.75,0.00,10.00
NYC,2018-02-05 04:51,-73.9693,40.7790,37.00,85.64,5.75,0.00,10.00
NYC,2018-02-05 05:51,-73.9693,40.7790,37.90,79.08,6.90,0.00,10.00
NYC,2018-02-05 06:51,-73.9693,40.7790,37.90,79.08,6.90,0.00,10.00
NYC,2018-02-05 07:39,-73.9693,40.7790,39.00,75.75,4.60,0.00,10.00
NYC,2018-02-05 07:47,-73.9693,40.7790,39.20,75.16,5.75,0.00,10.00
NYC,2018-02-05 07:51,-73.9693,40.7790,39.00,75.75,6.90,0.00,10.00
NYC,2018-02-05 08:11,-73.9693,40.7790,37.90,null,null,T,8.00
NYC,2018-02-05 08:44,-73.9693,40.7790,34.00,60.83,10.35,T,10.00
NYC,2018-02-05 08:51,-73.9693,40.7790,33.10,63.06,8.05,T,10.00
NYC,2018-02-05 09:51,-73.9693,40.7790,30.90,53.53,11.50,0.00,10.00
NYC,2018-02-05 10:51,-73.9693,40.7790,30.90,51.47,14.95,0.00,10.00
NYC,2018-02-05 11:51,-73.9693,40.7790,30.90,35.90,11.50,0.00,10.00
NYC,2018-02-05 12:51,-73.9693,40.7790,30.00,39.14,11.50,0.00,10.00
NYC,2018-02-05 13:51,-73.9693,40.7790,30.90,35.90,13.80,0.00,10.00
NYC,2018-02-05 14:51,-73.9693,40.7790,30.90,35.90,5.75,0.00,10.00
NYC,2018-02-05 15:51,-73.9693,40.7790,30.90,34.46,8.05,0.00,10.00
NYC,2018-02-05 16:51,-73.9693,40.7790,30.00,35.75,4.60,0.00,10.00
NYC,2018-02-05 17:51,-73.9693,40.7790,30.00,32.32,10.35,0.00,10.00
NYC,2018-02-05 18:51,-73.9693,40.7790,28.90,38.95,8.05,0.00,10.00
NYC,2018-02-05 19:51,-73.9693,40.7790,28.00,42.47,8.05,0.00,10.00
NYC,2018-02-05 20:51,-73.9693,40.7790,28.00,44.23,4.60,0.00,10.00
NYC,2018-02-05 21:51,-73.9693,40.7790,27.00,42.11,4.60,0.00,10.00
NYC,2018-02-05 22:51,-73.9693,40.7790,26.10,45.93,3.45,0.00,10.00
NYC,2018-02-05 23:51,-73.9693,40.7790,26.10,45.93,0.00,0.00,10.00
NYC,2018-02-06 00:51,-73.9693,40.7790,27.00,44.26,3.45,0.00,10.00
NYC,2018-02-06 01:51,-73.9693,40.7790,27.00,46.08,0.00,0.00,10.00
NYC,2018-02-06 02:51,-73.9693,40.7790,28.00,44.23,0.00,0.00,10.00
NYC,2018-02-06 03:51,-73.9693,40.7790,28.00,52.61,3.45,0.00,10.00
NYC,2018-02-06 04:51,-73.9693,40.7790,28.00,48.15,0.00,0.00,10.00
NYC,2018-02-06 05:51,-73.9693,40.7790,28.90,50.70,0.00,0.00,10.00
NYC,2018-02-06 06:51,-73.9693,40.7790,30.00,48.48,3.45,0.00,10.00
NYC,2018-02-06 07:51,-73.9693,40.7790,30.00,46.59,5.75,0.00,10.00
NYC,2018-02-06 08:51,-73.9693,40.7790,30.00,48.48,5.75,0.00,10.00
NYC,2018-02-06 09:51,-73.9693,40.7790,32.00,44.70,3.45,0.00,10.00
NYC,2018-02-06 10:51,-73.9693,40.7790,33.10,42.77,10.35,0.00,10.00
NYC,2018-02-06 11:51,-73.9693,40.7790,35.10,49.31,5.75,0.00,10.00
NYC,2018-02-06 12:51,-73.9693,40.7790,36.00,51.61,3.45,0.00,10.00
NYC,2018-02-06 13:51,-73.9693,40.7790,35.10,51.47,6.90,0.00,10.00
NYC,2018-02-06 14:51,-73.9693,40.7790,37.00,49.61,4.60,0.00,10.00
NYC,2018-02-06 15:51,-73.9693,40.7790,37.00,49.61,4.60,0.00,10.00
NYC,2018-02-06 16:51,-73.9693,40.7790,36.00,51.61,0.00,0.00,10.00
NYC,2018-02-06 17:51,-73.9693,40.7790,35.10,53.49,6.90,0.00,10.00
NYC,2018-02-06 18:51,-73.9693,40.7790,35.10,53.49,4.60,0.00,10.00
NYC,2018-02-06 19:51,-73.9693,40.7790,35.10,56.05,6.90,0.00,10.00
NYC,2018-02-06 20:51,-73.9693,40.7790,34.00,58.56,3.45,0.00,10.00
NYC,2018-02-06 21:51,-73.9693,40.7790,34.00,51.52,4.60,0.00,10.00
NYC,2018-02-06 22:51,-73.9693,40.7790,33.10,48.98,4.60,0.00,10.00
NYC,2018-02-06 23:51,-73.9693,40.7790,33.10,51.37,4.60,0.00,10.00
NYC,2018-02-07 00:51,-73.9693,40.7790,32.00,55.82,8.05,0.00,10.00
NYC,2018-02-07 01:51,-73.9693,40.7790,30.90,63.31,9.20,0.00,10.00
NYC,2018-02-07 02:51,-73.9693,40.7790,30.90,66.34,10.35,0.00,10.00
NYC,2018-02-07 03:51,-73.9693,40.7790,30.00,null,null,0.00,10.00
NYC,2018-02-07 04:51,-73.9693,40.7790,30.00,63.18,3.45,0.00,10.00
NYC,2018-02-07 05:51,-73.9693,40.7790,30.00,60.53,6.90,0.00,10.00
NYC,2018-02-07 06:51,-73.9693,40.7790,30.90,60.92,5.75,0.00,10.00
NYC,2018-02-07 07:51,-73.9693,40.7790,30.90,68.91,11.50,0.00,6.00
NYC,2018-02-07 08:23,-73.9693,40.7790,30.90,72.18,6.90,T,1.75
NYC,2018-02-07 08:40,-73.9693,40.7790,30.90,75.59,6.90,0.25,2.00
NYC,2018-02-07 08:51,-73.9693,40.7790,30.90,78.48,8.05,0.51,3.00
NYC,2018-02-07 08:59,-73.9693,40.7790,30.00,81.40,8.05,T,1.75
NYC,2018-02-07 09:09,-73.9693,40.7790,30.00,85.21,6.90,0.25,0.25
NYC,2018-02-07 09:24,-73.9693,40.7790,30.00,85.21,8.05,0.76,0.25
NYC,2018-02-07 09:42,-73.9693,40.7790,30.00,88.44,6.90,1.27,0.50
NYC,2018-02-07 09:51,-73.9693,40.7790,30.00,88.44,9.20,1.52,0.75
NYC,2018-02-07 09:58,-73.9693,40.7790,30.00,88.44,8.05,0.25,1.00
NYC,2018-02-07 10:08,-73.9693,40.7790,30.00,88.44,6.90,0.51,3.00
NYC,2018-02-07 10:36,-73.9693,40.7790,30.00,92.15,9.20,1.02,3.00
NYC,2018-02-07 10:51,-73.9693,40.7790,30.00,88.44,5.75,1.27,4.00
NYC,2018-02-07 11:41,-73.9693,40.7790,30.90,92.18,6.90,1.02,2.50
NYC,2018-02-07 11:51,-73.9693,40.7790,32.00,88.17,9.20,1.02,2.00
NYC,2018-02-07 12:28,-73.9693,40.7790,32.00,92.22,3.45,1.02,1.50
NYC,2018-02-07 12:43,-73.9693,40.7790,32.00,92.22,6.90,2.03,1.50
NYC,2018-02-07 12:51,-73.9693,40.7790,32.00,95.65,8.05,2.54,1.50
NYC,2018-02-07 13:13,-73.9693,40.7790,33.10,91.51,4.60,1.27,2.00
NYC,2018-02-07 13:44,-73.9693,40.7790,33.10,95.67,6.90,2.54,1.75
NYC,2018-02-07 13:51,-73.9693,40.7790,33.10,null,null,2.79,2.00
NYC,2018-02-07 14:11,-73.9693,40.7790,33.10,95.67,4.60,1.02,1.50
NYC,2018-02-07 14:27,-73.9693,40.7790,33.10,95.67,4.60,1.52,2.00
NYC,2018-02-07 14:51,-73.9693,40.7790,33.10,95.67,0.00,1.78,2.00
NYC,2018-02-07 15:44,-73.9693,40.7790,34.00,92.29,3.45,1.27,1.75
NYC,2018-02-07 15:51,-73.9693,40.7790,33.10,95.67,0.00,1.52,2.00
NYC,2018-02-07 15:59,-73.9693,40.7790,33.10,95.67,5.75,T,1.25
NYC,2018-02-07 16:26,-73.9693,40.7790,35.10,95.71,6.90,1.27,1.50
NYC,2018-02-07 16:37,-73.9693,40.7790,37.90,92.78,6.90,1.52,2.50
NYC,2018-02-07 16:51,-73.9693,40.7790,39.00,92.45,8.05,1.78,2.50
NYC,2018-02-07 17:13,-73.9693,40.7790,43.00,92.58,4.60,0.25,4.00
NYC,2018-02-07 17:24,-73.9693,40.7790,42.10,95.84,5.75,0.51,2.50
NYC,2018-02-07 17:40,-73.9693,40.7790,39.90,96.55,5.75,2.29,1.25
NYC,2018-02-07 17:51,-73.9693,40.7790,41.00,95.82,0.00,3.81,1.75
NYC,2018-02-07 18:07,-73.9693,40.7790,45.00,92.65,8.05,1.52,2.00
NYC,2018-02-07 18:16,-73.9693,40.7790,45.00,92.65,11.50,2.03,3.00
NYC,2018-02-07 18:28,-73.9693,40.7790,45.00,92.65,10.35,2.29,5.00
NYC,2018-02-07 18:42,-73.9693,40.7790,44.10,92.62,12.65,2.54,10.00
NYC,2018-02-07 18:51,-73.9693,40.7790,44.10,88.77,9.20,2.54,10.00
NYC,2018-02-07 19:51,-73.9693,40.7790,41.00,88.62,5.75,0.00,10.00
NYC,2018-02-07 20:51,-73.9693,40.7790,39.90,89.27,6.90,0.51,10.00
NYC,2018-02-07 21:27,-73.9693,40.7790,39.90,82.80,5.75,T,10.00
NYC,2018-02-07 21:51,-73.9693,40.7790,39.00,75.75,11.50,T,10.00
NYC,2018-02-07 22:51,-73.9693,40.7790,35.10,null,null,0.00,10.00
NYC,2018-02-07 23:07,-73.9693,40.7790,34.00,72.52,5.75,0.00,10.00
NYC,2018-02-07 23:51,-73.9693,40.7790,33.10,null,null,0.00,10.00
NYC,2018-02-08 00:25,-73.9693,40.7790,32.00,63.45,6.90,0.00,10.00
NYC,2018-02-08 00:51,-73.9693,40.7790,32.00,60.55,12.65,0.00,10.00
NYC,2018-02-08 01:51,-73.9693,40.7790,30.90,58.36,9.20,0.00,10.00
NYC,2018-02-08 02:51,-73.9693,40.7790,30.00,58.23,5.75,0.00,10.00
NYC,2018-02-08 03:51,-73.9693,40.7790,28.90,60.90,9.20,0.00,10.00
NYC,2018-02-08 04:51,-73.9693,40.7790,28.00,60.25,8.05,0.00,10.00
NYC,2018-02-08 05:51,-73.9693,40.7790,27.00,62.78,5.75,0.00,10.00
NYC,2018-02-08 06:51,-73.9693,40.7790,26.10,59.71,8.05,0.00,10.00
NYC,2018-02-08 07:51,-73.9693,40.7790,26.10,59.71,6.90,0.00,10.00
NYC,2018-02-08 08:51,-73.9693,40.7790,26.10,56.89,8.05,0.00,10.00
NYC,2018-02-08 09:51,-73.9693,40.7790,28.00,52.61,5.75,0.00,10.00
NYC,2018-02-08 10:51,-73.9693,40.7790,28.00,50.56,6.90,0.00,10.00
NYC,2018-02-08 11:51,-73.9693,40.7790,30.00,null,null,0.00,10.00
NYC,2018-02-08 12:51,-73.9693,40.7790,30.90,49.05,4.60,0.00,10.00
NYC,2018-02-08 13:51,-73.9693,40.7790,30.00,48.48,5.75,0.00,10.00
NYC,2018-02-08 14:51,-73.9693,40.7790,30.90,46.74,3.45,0.00,10.00
NYC,2018-02-08 15:51,-73.9693,40.7790,30.90,49.05,4.60,0.00,10.00
NYC,2018-02-08 16:51,-73.9693,40.7790,30.90,49.05,5.75,0.00,10.00
NYC,2018-02-08 17:51,-73.9693,40.7790,30.90,49.05,3.45,0.00,10.00
NYC,2018-02-08 18:51,-73.9693,40.7790,30.00,53.38,6.90,0.00,10.00
NYC,2018-02-08 19:51,-73.9693,40.7790,28.90,46.40,4.60,0.00,10.00
NYC,2018-02-08 20:51,-73.9693,40.7790,28.90,46.40,5.75,0.00,10.00
NYC,2018-02-08 21:51,-73.9693,40.7790,28.90,48.72,6.90,0.00,10.00
NYC,2018-02-08 22:51,-73.9693,40.7790,28.90,48.72,8.05,0.00,10.00
NYC,2018-02-08 23:51,-73.9693,40.7790,28.00,52.61,10.35,0.00,10.00
NYC,2018-02-09 00:51,-73.9693,40.7790,27.00,null,null,0.00,10.00
NYC,2018-02-09 01:51,-73.9693,40.7790,27.00,54.82,5.75,0.00,10.00
NYC,2018-02-09 02:51,-73.9693,40.7790,27.00,52.68,5.75,0.00,10.00
NYC,2018-02-09 03:51,-73.9693,40.7790,27.00,52.68,4.60,0.00,10.00
NYC,2018-02-09 04:51,-73.9693,40.7790,27.00,52.68,0.00,0.00,10.00
NYC,2018-02-09 05:51,-73.9693,40.7790,26.10,54.68,5.75,0.00,10.00
NYC,2018-02-09 06:51,-73.9693,40.7790,26.10,null,null,0.00,10.00
NYC,2018-02-09 07:51,-73.9693,40.7790,28.00,55.21,3.45,0.00,10.00
NYC,2018-02-09 08:51,-73.9693,40.7790,28.00,55.21,4.60,0.00,10.00
NYC,2018-02-09 09:51,-73.9693,40.7790,28.90,53.21,4.60,0.00,10.00
NYC,2018-02-09 10:51,-73.9693,40.7790,32.00,46.92,5.75,0.00,10.00
NYC,2018-02-09 11:51,-73.9693,40.7790,32.00,null,null,0.00,10.00
NYC,2018-02-09 12:51,-73.9693,40.7790,33.10,47.10,5.75,0.00,10.00
NYC,2018-02-09 13:51,-73.9693,40.7790,34.00,45.43,4.60,0.00,10.00
NYC,2018-02-09 14:51,-73.9693,40.7790,34.00,51.52,0.00,0.00,10.00
NYC,2018-02-09 15:51,-73.9693,40.7790,33.10,null,null,0.00,10.00
NYC,2018-02-09 16:51,-73.9693,40.7790,34.00,58.56,3.45,0.00,10.00
NYC,2018-02-09 17:51,-73.9693,40.7790,35.10,63.86,3.45,0.00,10.00
NYC,2018-02-09 18:51,-73.9693,40.7790,35.10,63.86,10.35,0.00,10.00
NYC,2018-02-09 19:51,-73.9693,40.7790,36.00,63.98,4.60,0.00,10.00
NYC,2018-02-09 20:39,-73.9693,40.7790,36.00,69.51,3.45,0.00,10.00
NYC,2018-02-09 20:51,-73.9693,40.7790,36.00,72.43,6.90,0.00,10.00
NYC,2018-02-09 21:15,-73.9693,40.7790,37.00,69.63,6.90,0.00,10.00
NYC,2018-02-09 21:51,-73.9693,40.7790,37.90,69.73,8.05,0.00,10.00
NYC,2018-02-09 22:51,-73.9693,40.7790,39.00,72.45,6.90,0.00,10.00
NYC,2018-02-09 23:51,-73.9693,40.7790,39.00,75.75,5.75,0.00,10.00
NYC,2018-02-10 00:51,-73.9693,40.7790,39.90,76.44,6.90,0.00,10.00
NYC,2018-02-10 01:41,-73.9693,40.7790,41.00,75.94,4.60,0.00,10.00
NYC,2018-02-10 01:51,-73.9693,40.7790,41.00,75.94,4.60,0.00,10.00
NYC,2018-02-10 02:14,-73.9693,40.7790,41.00,75.94,0.00,0.00,10.00
NYC,2018-02-10 02:29,-73.9693,40.7790,42.10,76.04,3.45,0.00,10.00
NYC,2018-02-10 02:51,-73.9693,40.7790,43.00,76.12,3.45,0.00,10.00
NYC,2018-02-10 03:18,-73.9693,40.7790,43.00,76.12,3.45,0.00,10.00
NYC,2018-02-10 03:51,-73.9693,40.7790,42.10,78.80,3.45,0.00,10.00
NYC,2018-02-10 04:34,-73.9693,40.7790,42.10,78.80,0.00,0.00,10.00
NYC,2018-02-10 04:51,-73.9693,40.7790,42.10,81.98,3.45,0.00,10.00
NYC,2018-02-10 05:51,-73.9693,40.7790,39.90,85.81,0.00,0.00,10.00
NYC,2018-02-10 06:17,-73.9693,40.7790,39.90,85.81,0.00,0.00,9.00
NYC,2018-02-10 06:51,-73.9693,40.7790,39.90,85.81,0.00,0.00,9.00
NYC,2018-02-10 07:51,-73.9693,40.7790,42.10,84.93,0.00,0.00,8.00
NYC,2018-02-10 08:51,-73.9693,40.7790,46.00,76.40,0.00,0.00,9.00
NYC,2018-02-10 09:51,-73.9693,40.7790,46.00,79.13,0.00,0.00,9.00
NYC,2018-02-10 10:51,-73.9693,40.7790,48.00,null,null,0.00,9.00
NYC,2018-02-10 11:51,-73.9693,40.7790,48.90,77.26,5.75,0.00,8.00
NYC,2018-02-10 12:23,-73.9693,40.7790,46.90,86.21,0.00,0.25,2.50
NYC,2018-02-10 12:25,-73.9693,40.7790,46.90,89.92,0.00,0.25,3.00
NYC,2018-02-10 12:41,-73.9693,40.7790,48.90,89.67,0.00,0.51,5.00
NYC,2018-02-10 12:51,-73.9693,40.7790,48.90,89.67,3.45,0.51,5.00
NYC,2018-02-10 13:05,-73.9693,40.7790,46.90,89.92,4.60,T,2.50
NYC,2018-02-10 13:17,-73.9693,40.7790,46.90,89.92,0.00,0.51,1.25
NYC,2018-02-10 13:51,-73.9693,40.7790,46.90,93.06,0.00,1.02,1.25
NYC,2018-02-10 14:33,-73.9693,40.7790,46.00,96.28,5.75,0.76,1.50
NYC,2018-02-10 14:44,-73.9693,40.7790,45.00,96.63,3.45,1.27,1.00
NYC,2018-02-10 14:51,-73.9693,40.7790,45.00,96.63,4.60,1.78,0.75
NYC,2018-02-10 15:05,-73.9693,40.7790,46.00,96.28,0.00,1.27,1.00
NYC,2018-02-10 15:18,-73.9693,40.7790,46.00,96.28,0.00,1.78,1.50
NYC,2018-02-10 15:51,-73.9693,40.7790,46.00,93.03,0.00,2.29,1.00
NYC,2018-02-10 15:59,-73.9693,40.7790,46.00,96.28,0.00,0.25,0.75
NYC,2018-02-10 16:18,-73.9693,40.7790,46.90,93.06,0.00,0.25,1.75
NYC,2018-02-10 16:34,-73.9693,40.7790,46.00,96.28,0.00,0.25,0.50
NYC,2018-02-10 16:46,-73.9693,40.7790,46.40,93.40,0.00,0.25,1.50
NYC,2018-02-10 16:51,-73.9693,40.7790,46.90,93.06,3.45,0.25,1.25
NYC,2018-02-10 17:16,-73.9693,40.7790,46.90,93.06,4.60,0.00,2.50
NYC,2018-02-10 17:36,-73.9693,40.7790,46.00,93.03,0.00,0.00,3.00
NYC,2018-02-10 17:47,-73.9693,40.7790,44.60,100.00,3.45,0.00,2.00
NYC,2018-02-10 17:51,-73.9693,40.7790,45.00,96.63,4.60,0.00,2.00
NYC,2018-02-10 18:04,-73.9693,40.7790,45.00,96.63,3.45,0.00,1.75
NYC,2018-02-10 18:39,-73.9693,40.7790,45.00,96.63,4.60,0.51,2.00
NYC,2018-02-10 18:51,-73.9693,40.7790,45.00,96.63,0.00,0.76,2.00
NYC,2018-02-10 18:56,-73.9693,40.7790,45.00,96.63,0.00,0.25,1.50
NYC,2018-02-10 19:20,-73.9693,40.7790,46.00,null,0.00,1.27,2.00
NYC,2018-02-10 19:29,-73.9693,40.7790,46.00,null,0.00,2.03,2.00
NYC,2018-02-10 19:43,-73.9693,40.7790,45.00,null,3.45,2.79,1.25
NYC,2018-02-10 19:51,-73.9693,40.7790,45.00,null,4.60,3.56,1.00
NYC,2018-02-10 19:58,-73.9693,40.7790,45.00,null,3.45,0.51,0.75
NYC,2018-02-10 20:15,-73.9693,40.7790,45.00,null,3.45,1.52,1.25
NYC,2018-02-10 20:51,-73.9693,40.7790,45.00,null,0.00,2.29,1.00
NYC,2018-02-10 21:30,-73.9693,40.7790,46.00,null,0.00,1.52,0.75
NYC,2018-02-10 21:39,-73.9693,40.7790,46.00,null,0.00,1.78,1.25
NYC,2018-02-10 21:48,-73.9693,40.7790,46.40,null,0.00,1.78,0.75
NYC,2018-02-10 21:51,-73.9693,40.7790,45.00,null,0.00,1.78,1.00
NYC,2018-02-10 22:24,-73.9693,40.7790,46.00,null,4.60,0.25,2.00
NYC,2018-02-10 22:32,-73.9693,40.7790,46.00,null,3.45,0.25,1.50
NYC,2018-02-10 22:35,-73.9693,40.7790,46.00,null,3.45,0.25,1.75
NYC,2018-02-10 22:42,-73.9693,40.7790,46.00,null,0.00,0.25,2.50
NYC,2018-02-10 22:51,-73.9693,40.7790,46.90,null,3.45,0.25,2.50
NYC,2018-02-10 23:11,-73.9693,40.7790,46.00,null,5.75,0.00,1.50
NYC,2018-02-10 23:16,-73.9693,40.7790,46.00,null,4.60,0.00,2.00
NYC,2018-02-10 23:47,-73.9693,40.7790,44.60,null,3.45,0.25,1.50
NYC,2018-02-10 23:51,-73.9693,40.7790,45.00,null,0.00,0.25,1.50
NYC,2018-02-11 00:06,-73.9693,40.7790,45.00,null,0.00,T,2.00
NYC,2018-02-11 00:13,-73.9693,40.7790,45.00,null,3.45,0.25,1.75
NYC,2018-02-11 00:21,-73.9693,40.7790,45.00,null,0.00,0.25,2.00
NYC,2018-02-11 00:25,-73.9693,40.7790,45.00,null,0.00,0.51,1.75
NYC,2018-02-11 00:40,-73.9693,40.7790,46.00,null,3.45,0.76,3.00
NYC,2018-02-11 00:51,-73.9693,40.7790,46.00,null,3.45,1.02,3.00
NYC,2018-02-11 01:25,-73.9693,40.7790,48.00,null,3.45,0.51,4.00
NYC,2018-02-11 01:39,-73.9693,40.7790,48.00,null,3.45,0.76,5.00
NYC,2018-02-11 01:51,-73.9693,40.7790,48.00,null,4.60,1.02,5.00
NYC,2018-02-11 02:10,-73.9693,40.7790,48.90,null,4.60,0.25,4.00
NYC,2018-02-11 02:22,-73.9693,40.7790,48.90,null,4.60,0.76,4.00
NYC,2018-02-11 02:51,-73.9693,40.7790,48.90,null,5.75,1.52,4.00
NYC,2018-02-11 03:51,-73.9693,40.7790,46.90,null,0.00,1.02,4.00
NYC,2018-02-11 04:21,-73.9693,40.7790,46.90,null,0.00,0.51,4.00
NYC,2018-02-11 04:44,-73.9693,40.7790,46.90,null,0.00,0.76,4.00
NYC,2018-02-11 04:51,-73.9693,40.7790,46.90,null,0.00,1.02,3.00
NYC,2018-02-11 04:53,-73.9693,40.7790,46.90,null,0.00,T,1.75
NYC,2018-02-11 05:04,-73.9693,40.7790,46.90,null,0.00,0.25,2.00
NYC,2018-02-11 05:12,-73.9693,40.7790,46.90,null,0.00,0.25,4.00
NYC,2018-02-11 05:43,-73.9693,40.7790,46.90,null,0.00,0.76,1.75
NYC,2018-02-11 05:51,-73.9693,40.7790,46.90,null,0.00,1.02,1.00
NYC,2018-02-11 06:03,-73.9693,40.7790,46.90,null,0.00,T,3.00
NYC,2018-02-11 06:11,-73.9693,40.7790,46.90,null,0.00,0.25,2.50
NYC,2018-02-11 06:34,-73.9693,40.7790,46.90,null,0.00,0.51,4.00
NYC,2018-02-11 06:44,-73.9693,40.7790,46.90,null,0.00,0.76,2.50
NYC,2018-02-11 06:51,-73.9693,40.7790,46.90,null,0.00,1.02,2.50
NYC,2018-02-11 06:55,-73.9693,40.7790,46.90,null,0.00,0.25,1.75
NYC,2018-02-11 07:08,-73.9693,40.7790,46.90,null,4.60,0.76,1.25
NYC,2018-02-11 07:21,-73.9693,40.7790,46.90,null,4.60,1.02,3.00
NYC,2018-02-11 07:28,-73.9693,40.7790,46.90,null,5.75,1.27,2.50
NYC,2018-02-11 07:33,-73.9693,40.7790,46.00,null,5.75,1.27,1.50
NYC,2018-02-11 07:43,-73.9693,40.7790,46.90,null,6.90,1.52,1.50
NYC,2018-02-11 07:51,-73.9693,40.7790,46.00,null,4.60,1.78,1.75
NYC,2018-02-11 07:58,-73.9693,40.7790,null,null,4.60,0.00,2.00
NYC,2018-02-11 08:28,-73.9693,40.7790,46.90,null,0.00,0.51,1.00
NYC,2018-02-11 08:51,-73.9693,40.7790,46.90,null,5.75,1.78,1.00
NYC,2018-02-11 09:09,-73.9693,40.7790,46.90,null,4.60,0.76,1.50
NYC,2018-02-11 09:28,-73.9693,40.7790,46.00,null,3.45,2.03,1.00
NYC,2018-02-11 09:51,-73.9693,40.7790,46.90,null,3.45,3.05,2.50
NYC,2018-02-11 09:59,-73.9693,40.7790,48.00,null,5.75,T,3.00
NYC,2018-02-11 10:07,-73.9693,40.7790,48.00,null,6.90,0.25,3.00
NYC,2018-02-11 10:51,-73.9693,40.7790,46.90,null,4.60,0.51,4.00
NYC,2018-02-11 11:06,-73.9693,40.7790,46.90,null,5.75,0.51,1.75
NYC,2018-02-11 11:16,-73.9693,40.7790,46.90,null,0.00,0.76,2.50
NYC,2018-02-11 11:41,-73.9693,40.7790,46.90,null,6.90,1.27,2.50
NYC,2018-02-11 11:51,-73.9693,40.7790,46.90,null,4.60,1.27,2.50
NYC,2018-02-11 12:16,-73.9693,40.7790,48.90,null,6.90,0.25,3.00
NYC,2018-02-11 12:35,-73.9693,40.7790,48.00,null,4.60,0.51,2.50
NYC,2018-02-11 12:41,-73.9693,40.7790,48.00,null,null,0.76,0.75
NYC,2018-02-11 12:51,-73.9693,40.7790,46.90,null,4.60,3.05,0.75
NYC,2018-02-11 12:58,-73.9693,40.7790,46.90,null,null,0.76,1.25
NYC,2018-02-11 13:09,-73.9693,40.7790,46.90,null,6.90,1.52,0.75
NYC,2018-02-11 13:51,-73.9693,40.7790,48.00,null,4.60,8.89,0.75
NYC,2018-02-11 13:57,-73.9693,40.7790,48.00,null,5.75,0.51,1.00
NYC,2018-02-11 14:08,-73.9693,40.7790,50.00,null,3.45,0.76,3.00
NYC,2018-02-11 14:25,-73.9693,40.7790,50.00,null,4.60,1.02,7.00
NYC,2018-02-11 14:51,-73.9693,40.7790,51.10,null,9.20,1.02,5.00
NYC,2018-02-11 15:07,-73.9693,40.7790,52.00,null,9.20,0.25,4.00
NYC,2018-02-11 15:13,-73.9693,40.7790,52.00,null,5.75,0.25,5.00
NYC,2018-02-11 15:51,-73.9693,40.7790,55.90,null,6.90,0.51,10.00
NYC,2018-02-11 16:51,-73.9693,40.7790,61.00,null,null,0.76,10.00
NYC,2018-02-11 17:07,-73.9693,40.7790,61.00,null,5.75,T,6.00
NYC,2018-02-11 17:51,-73.9693,40.7790,57.90,null,0.00,0.25,10.00
